CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio,AgeGroup,IncomeGroup,HighValueCustomer,TransactionToBalanceRatio,DebtToIncomeCategory,ChurnRiskCategory,Cluster,PreferredChannels,ContentType
5934,23,Female,42064,Self-Employed,East,Savings,4,12775,71,2001,5012,Mobile,16,No,6471,1219,23277,0.5849076130810948,710,Good,0.0484800149529315,18-30,40K-60K,False,0.0055577299412915,0-20%,Medium,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5935,39,Female,92287,Self-Employed,South,Savings,3,24795,393,8446,7188,Mobile,11,No,13591,1693,78535,0.2988635064447331,630,Average,0.0618358369897612,31-40,80K-100K,True,0.0158499697519661,0-20%,Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5936,67,Female,100442,Student,Central,Savings,4,11535,201,7780,8682,Mobile,21,Yes,8073,122,17245,0.3232703472410043,635,Average,0.3325532057681569,61-70,100K-150K,False,0.0174252275682704,21-40%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5937,55,Male,140550,Unemployed,East,Savings,2,7950,375,5554,2193,Branch,10,Yes,2002,3080,69369,0.1296596983462958,458,Poor,0.8363784211887569,51-60,100K-150K,True,0.0471698113207547,81-100%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5938,54,Female,103632,Unemployed,Central,Savings,1,27937,63,487,6254,Mobile,27,Yes,1939,1099,64135,0.9285734349748356,804,Poor,0.1301764428850753,51-60,100K-150K,True,0.0022550739163117,0-20%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5939,62,Female,34425,Retired,East,Savings,4,3616,238,103,2163,Online,8,Yes,6851,2566,54203,0.6560760337671188,355,Average,0.3973198523195239,61-70,20K-40K,True,0.0658185840707964,21-40%,High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5940,68,Male,71481,Retired,North,Checking,1,48383,397,9276,7449,Mobile,5,No,10713,2470,99595,0.2688047861019647,820,Average,0.9520083022204956,61-70,60K-80K,True,0.0082053613872641,81-100%,Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5941,25,Female,97347,Unemployed,South,Savings,2,12826,180,2527,8839,Mobile,1,No,14773,2209,79998,0.7127299616444485,483,Poor,0.2188337966257693,18-30,80K-100K,True,0.014033993450803,21-40%,High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5942,58,Male,103114,Unemployed,Central,Checking,4,48315,493,1134,1174,Online,3,Yes,17875,4241,90074,0.8525630868194255,601,Average,0.0710803444669968,51-60,100K-150K,True,0.0102038704336127,0-20%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5943,66,Male,92317,Unemployed,West,Savings,1,5823,106,815,4345,Branch,29,No,388,3406,51189,0.7009254146629789,512,Good,0.4720933344264121,61-70,80K-100K,True,0.018203675081573,41-60%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5944,52,Female,142850,Unemployed,South,Checking,3,34355,41,7986,1611,Online,15,Yes,14962,660,16188,0.2788204510944798,632,Good,0.0936659686924188,51-60,100K-150K,False,0.0011934216271285,0-20%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5945,68,Male,106826,Self-Employed,Central,Savings,3,31161,328,1632,9574,Online,10,No,14493,2921,13930,0.2180118008717684,798,Good,0.1043421257938124,61-70,100K-150K,False,0.0105259779853021,0-20%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5946,28,Male,70530,Retired,North,Savings,2,17366,408,6428,7558,Online,1,No,891,800,97518,0.1070871991243258,734,Poor,0.2168039590046566,18-30,60K-80K,True,0.0234941840377749,21-40%,Very Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5947,41,Male,101099,Student,Central,Checking,4,49843,89,9469,724,Mobile,10,No,16642,3445,35105,0.4020444782590041,433,Average,0.1980489181899736,41-50,100K-150K,False,0.0017856068053688,0-20%,Medium,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5948,66,Female,45888,Professional,Central,Checking,2,13767,438,2002,6025,Mobile,16,Yes,6916,4176,42836,0.9258022096089472,599,Good,0.6700003575218922,61-70,40K-60K,False,0.0318152102854652,61-80%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5949,38,Male,47491,Student,Central,Checking,1,42020,28,1021,7629,Mobile,12,Yes,10955,702,15946,0.1994747803556639,638,Poor,0.6139178568213088,31-40,40K-60K,False,0.0006663493574488,61-80%,Very Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5950,68,Male,133101,Professional,South,Checking,1,27416,384,793,6668,Online,28,Yes,11471,3954,43309,0.4804691124085382,834,Good,0.9161478136647816,61-70,100K-150K,False,0.0140064196089874,81-100%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5951,19,Male,52352,Self-Employed,Central,Savings,2,7915,203,8958,6537,Mobile,5,No,13022,1797,68298,0.0099486011357851,615,Good,0.9337065168405472,18-30,40K-60K,True,0.0256475047378395,81-100%,Very Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5952,57,Female,135437,Retired,West,Savings,1,30259,498,1351,3899,Branch,27,No,7629,1107,4117,0.8438844386745702,777,Poor,0.1723334043200375,51-60,100K-150K,False,0.0164579133480947,0-20%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5953,36,Male,41676,Professional,East,Savings,2,13496,130,201,8453,Mobile,22,No,19296,1360,25519,0.6213518586326126,702,Average,0.7195746489207084,31-40,40K-60K,False,0.0096324836988737,61-80%,High,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5954,56,Female,85836,Unemployed,West,Savings,2,17340,309,5913,622,Mobile,23,No,18270,2011,56770,0.3205157012971699,540,Good,0.9660209958921951,51-60,80K-100K,True,0.0178200692041522,81-100%,Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5955,45,Male,57463,Self-Employed,North,Savings,3,33804,260,1900,9522,Online,11,No,2194,2572,6019,0.127967280779364,629,Good,0.6154202324511977,41-50,40K-60K,False,0.0076913974677552,61-80%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5956,34,Female,130478,Professional,South,Checking,1,48708,396,171,3152,Branch,21,No,9766,4187,50281,0.6301654255565581,779,Poor,0.859751894640647,31-40,100K-150K,False,0.008130081300813,81-100%,High,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5957,23,Female,68990,Unemployed,East,Savings,2,10349,79,7766,7800,Branch,5,Yes,7764,881,37405,0.5365150130592944,697,Good,0.9304632523819442,18-30,60K-80K,False,0.0076335877862595,81-100%,Medium,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5958,36,Female,106544,Self-Employed,South,Savings,3,8918,114,983,9727,Branch,6,Yes,16491,2776,37929,0.9836190904118982,595,Average,0.2037229323471758,31-40,100K-150K,False,0.0127831352321148,21-40%,Very High,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5959,55,Male,83627,Professional,South,Checking,2,24699,461,3149,7886,Mobile,25,No,7428,1961,12198,0.4693128445055459,828,Good,0.9533014986961302,51-60,80K-100K,False,0.0186647232681485,81-100%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5960,45,Male,40221,Unemployed,Central,Savings,1,20343,10,4003,3273,Branch,2,No,6582,690,51157,0.1581498517031392,741,Good,0.7573752485799372,41-50,40K-60K,True,0.0004915695816742,61-80%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5961,19,Male,134965,Retired,West,Checking,3,26996,44,7508,3168,Online,22,No,16710,780,87938,0.8474544093949956,553,Poor,0.3954924781781713,18-30,100K-150K,True,0.0016298710920136,21-40%,Very High,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5962,55,Female,114870,Self-Employed,East,Savings,1,31198,341,8056,645,Branch,10,No,7019,3066,98419,0.894596845097314,466,Good,0.3206665468617582,51-60,100K-150K,True,0.0109301878325533,21-40%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5963,54,Male,129054,Professional,Central,Savings,4,9698,442,1533,7332,Mobile,23,Yes,5855,3471,1263,0.1028717138016523,489,Poor,0.4521336479298216,51-60,100K-150K,False,0.0455764075067024,41-60%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5964,68,Male,148345,Unemployed,East,Savings,4,27190,209,7922,4163,Branch,4,Yes,7293,2685,73328,0.8269234173974696,680,Good,0.8769965468438679,61-70,100K-150K,True,0.0076866495034939,81-100%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5965,69,Female,105837,Retired,West,Checking,4,46885,369,5646,8039,Branch,12,Yes,11727,4666,18621,0.2613412457550063,678,Poor,0.524527591919804,61-70,100K-150K,False,0.007870320998187,41-60%,Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5966,21,Male,92843,Unemployed,Central,Checking,4,1972,149,5948,6604,Online,5,Yes,12830,3408,3790,0.5382929354651196,739,Average,0.2274123332644966,18-30,80K-100K,False,0.0755578093306288,21-40%,Medium,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5967,39,Male,71313,Retired,East,Checking,3,14678,311,9994,2894,Branch,23,Yes,16108,2265,5059,0.5931151313886226,704,Poor,0.7512267119707646,31-40,60K-80K,False,0.0211881727755825,61-80%,Medium,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5968,43,Female,49251,Professional,Central,Savings,1,26025,6,5747,9627,Mobile,16,No,16841,1076,72461,0.8950175977619983,585,Average,0.4569180638908467,41-50,40K-60K,True,0.0002305475504322,41-60%,Very High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5969,66,Female,66586,Unemployed,South,Checking,2,46175,162,6790,7337,Mobile,24,Yes,4038,561,24421,0.1577897920072393,323,Poor,0.5473608328564985,61-70,60K-80K,False,0.0035083919870059,41-60%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5970,60,Male,119693,Unemployed,North,Savings,2,28956,420,3311,9325,Branch,19,No,197,548,49929,0.0196955644178679,478,Good,0.2988357240420539,51-60,100K-150K,False,0.0145047658516369,21-40%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5971,53,Female,94418,Student,East,Savings,2,13921,310,8219,4411,Online,15,No,12892,2003,9645,0.5967768760362383,629,Average,0.1970584124278066,51-60,80K-100K,False,0.022268515192874,0-20%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5972,30,Male,73884,Self-Employed,West,Checking,1,33979,232,8019,8031,Online,19,No,18221,219,15558,0.6296704513733149,409,Good,0.5616756451445828,18-30,60K-80K,False,0.0068277465493392,41-60%,High,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5973,69,Male,72620,Unemployed,East,Checking,3,19715,203,407,8173,Mobile,25,Yes,16391,1821,86498,0.9653252006631692,830,Poor,0.0186954050024001,61-70,60K-80K,True,0.0102967283794065,0-20%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5974,49,Male,30040,Retired,North,Checking,1,49381,256,4587,9135,Online,12,No,17009,2458,23798,0.099946055138369,572,Poor,0.4423376264542974,41-50,20K-40K,False,0.0051841801502602,41-60%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5975,34,Male,91677,Self-Employed,East,Savings,4,33006,404,186,7876,Branch,1,No,19676,3548,24740,0.4077825508748511,736,Good,0.2258533488380087,31-40,80K-100K,False,0.0122401987517421,21-40%,Medium,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5976,58,Male,65878,Professional,East,Checking,2,26640,87,9454,1532,Online,10,Yes,490,60,68192,0.7111549203359273,697,Poor,0.5901486363101242,51-60,60K-80K,True,0.0032657657657657,41-60%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5977,53,Female,25969,Self-Employed,East,Savings,1,18830,467,5598,7469,Online,8,No,12212,1081,32472,0.5560092086337326,822,Good,0.9415020581797238,51-60,20K-40K,False,0.0248008497079129,81-100%,Medium,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5978,63,Female,33162,Student,West,Savings,4,18916,443,7310,1340,Mobile,21,No,9557,2838,45739,0.9540001767538884,787,Poor,0.9128891270952988,61-70,20K-40K,False,0.0234193275533939,81-100%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5979,36,Male,85435,Professional,North,Checking,4,33107,445,965,1923,Branch,3,Yes,6834,4940,47934,0.0886611934294837,604,Average,0.4975505119390219,31-40,80K-100K,False,0.0134412661974808,41-60%,Very Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5980,52,Female,138504,Unemployed,North,Savings,3,2833,466,8444,6299,Mobile,12,No,511,3450,96948,0.1461842330684771,690,Poor,0.5092366184744526,51-60,100K-150K,True,0.1644899399929403,41-60%,Very Low,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5981,63,Female,94667,Professional,West,Checking,2,15796,49,6715,3325,Online,7,Yes,12191,1658,92964,0.6141595699066779,445,Good,0.0571387884438614,61-70,80K-100K,True,0.0031020511521904,0-20%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5982,57,Male,148658,Professional,East,Savings,1,24866,440,2811,3628,Mobile,20,Yes,6753,2227,81633,0.6288468894711645,822,Good,0.2938283908883601,51-60,100K-150K,True,0.0176948443658006,21-40%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5983,45,Female,25037,Student,East,Savings,4,23133,203,717,8190,Online,6,No,15184,1134,41556,0.4655605681313918,788,Average,0.5185739779374837,41-50,20K-40K,False,0.008775342584187,41-60%,Medium,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5984,18,Female,80526,Retired,North,Savings,4,3407,179,9810,7980,Mobile,29,Yes,6377,2562,24322,0.7401957041965174,613,Good,0.5328295034774053,Unknown,80K-100K,False,0.0525388905195186,41-60%,High,1,['Unknown'],General content.
5985,59,Male,107914,Professional,East,Checking,2,4305,37,4021,9807,Online,5,Yes,7550,3379,93716,0.3346083222518106,661,Average,0.4331695029611347,51-60,100K-150K,True,0.0085946573751451,41-60%,Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5986,35,Male,34693,Retired,South,Savings,1,32653,388,1037,9326,Mobile,14,Yes,5912,1579,91553,0.2739270079099717,826,Good,0.5777059348399558,31-40,20K-40K,True,0.0118825222797292,41-60%,Low,0,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5987,65,Male,146189,Self-Employed,East,Savings,1,6162,358,1714,9929,Online,7,Yes,1100,1289,53830,0.1878079177207632,654,Average,0.8690053846325877,61-70,100K-150K,True,0.0580980201233365,81-100%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5988,57,Male,112162,Student,East,Savings,2,25449,412,5330,6942,Branch,15,No,7284,4887,92639,0.6065755535608289,420,Poor,0.7065231855179033,51-60,100K-150K,True,0.0161892412275531,61-80%,High,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on estate planning.
5989,50,Male,79090,Unemployed,Central,Checking,4,13933,39,7535,4609,Mobile,16,No,2516,3572,10234,0.8044141590661305,491,Good,0.3154045425497029,41-50,60K-80K,False,0.0027991100265556,21-40%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5990,29,Male,22451,Professional,North,Savings,3,35124,196,2624,5742,Online,28,Yes,9633,4039,39045,0.0299046452904866,473,Good,0.5795594015182599,18-30,20K-40K,False,0.0055802300421364,41-60%,Very Low,1,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5991,25,Male,85560,Retired,North,Savings,2,32388,89,3831,2548,Online,28,Yes,15003,3282,49102,0.1606242595865432,402,Good,0.2785931178554387,18-30,80K-100K,False,0.0027479313325923,21-40%,Very Low,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
5992,41,Female,25962,Professional,South,Checking,4,41427,348,6630,2926,Branch,23,Yes,13759,3944,57452,0.8526968112039462,663,Poor,0.002950974566852,41-50,20K-40K,True,0.0084003186327757,0-20%,Very High,1,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Guides on retirement planning.
5993,33,Male,120860,Student,South,Savings,3,19637,105,3507,4764,Online,19,Yes,10583,2039,3877,0.0220719579387118,682,Good,0.9865176557136488,31-40,100K-150K,False,0.0053470489382288,81-100%,Very Low,1,"['Email', 'Online Platforms', 'In-Person Consultations']",Articles on investment strategies.
5994,67,Female,116951,Unemployed,South,Checking,2,13189,468,3754,1081,Mobile,27,No,8738,4839,82226,0.0442739163331601,681,Average,0.0773881950976235,61-70,100K-150K,True,0.0354841155508378,0-20%,Very Low,0,"['Traditional Media', 'Phone Calls', 'In-Person Visits']",Healthcare finance articles.
5995,21,Female,109552,Self-Employed,North,Checking,2,26511,320,1364,2197,Branch,21,No,7815,2011,43873,0.5150811037322869,362,Good,0.3338244332608185,18-30,100K-150K,False,0.0120704613179434,21-40%,Medium,0,"['Social Media', 'Mobile Apps', 'Online Platforms']",Educational content on financial literacy.
