CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio,AgeGroup,IncomeGroup,HighValueCustomer,TransactionToBalanceRatio,DebtToIncomeCategory,ChurnRiskCategory,Cluster
6016,27,Female,55732,Unemployed,West,Savings,3,19778,31,7700,687,Mobile,3,No,19524,510,35926,0.5206656679729585,653,Poor,0.1018068638304309,18-30,40K-60K,False,0.0015673981191222,0-20%,Medium,1
6017,36,Female,28104,Student,South,Checking,3,36660,13,5293,2685,Mobile,3,Yes,8743,3478,38705,0.6836038155421157,545,Good,0.7575892380213257,31-40,20K-40K,False,0.000354609929078,61-80%,High,1
6019,41,Female,110266,Self-Employed,Central,Savings,3,49745,384,9979,2224,Branch,19,No,1894,952,88104,0.813833626271793,417,Poor,0.7527664914603921,41-50,100K-150K,True,0.0077193687807819,61-80%,Very High,1
6020,22,Female,54980,Student,East,Checking,4,37888,426,2577,4144,Online,27,No,2994,3963,83655,0.4247317825557243,462,Poor,0.5695654479476459,18-30,40K-60K,True,0.0112436655405405,41-60%,Medium,1
6022,44,Male,146133,Professional,West,Savings,3,11568,320,6108,3129,Online,10,No,10394,2408,4895,0.3828744159768942,645,Good,0.5759035893703076,41-50,100K-150K,False,0.0276625172890733,41-60%,Low,1
6023,33,Male,94990,Unemployed,Central,Savings,3,27137,256,9711,5267,Online,28,No,6126,346,25601,0.568614671545286,503,Average,0.0285571654694249,31-40,80K-100K,False,0.0094336146221026,0-20%,Medium,1
6025,32,Female,29554,Professional,South,Savings,4,38465,223,8751,2212,Branch,3,No,18902,4590,41992,0.7977812458158804,642,Average,0.3681214769577861,31-40,20K-40K,False,0.0057974782269595,21-40%,High,1
6028,58,Female,65987,Retired,North,Savings,3,3944,118,5661,6384,Online,6,No,6874,1663,87907,0.2925839854292068,797,Average,0.1848760745342057,51-60,60K-80K,True,0.029918864097363,0-20%,Low,1
6031,64,Female,68167,Retired,North,Savings,3,26117,479,6388,8034,Mobile,13,Yes,14812,1937,90984,0.7990215401549852,410,Poor,0.7454563969352085,61-70,60K-80K,True,0.0183405444729486,61-80%,High,1
6032,51,Female,136533,Professional,South,Checking,3,2153,72,2614,5324,Mobile,1,Yes,15531,1956,64770,0.8377894579408649,530,Good,0.3201322086419426,51-60,100K-150K,True,0.0334417092429168,21-40%,Very High,1
6033,40,Male,60428,Professional,Central,Savings,3,32874,311,3854,9965,Mobile,4,Yes,17014,3471,70443,0.3442349099206065,521,Poor,0.5430280730789002,31-40,60K-80K,True,0.0094603638133479,41-60%,Low,1
6035,67,Male,135078,Retired,West,Checking,4,43706,308,4607,8831,Branch,16,Yes,12733,4015,7443,0.6968327441316188,418,Good,0.3017567205460337,61-70,100K-150K,False,0.007047087356427,21-40%,High,1
6037,29,Male,37038,Unemployed,Central,Savings,3,21116,319,3593,5742,Branch,24,No,18647,939,30445,0.9586995232739294,651,Average,0.3814804648379339,18-30,20K-40K,False,0.0151070278461829,21-40%,Very High,1
6038,40,Female,42219,Professional,North,Checking,4,8719,80,4233,9327,Branch,17,Yes,2873,4047,98830,0.3627752302282715,516,Poor,0.1536881530891504,31-40,40K-60K,True,0.0091753641472645,0-20%,Low,1
6040,40,Male,47397,Unemployed,West,Checking,4,37035,403,3214,3011,Branch,23,No,17518,1323,1604,0.7015005660765807,794,Good,0.764487283216343,31-40,40K-60K,False,0.0108815984879168,61-80%,High,1
6041,65,Female,94491,Unemployed,South,Checking,3,21888,115,2265,8173,Branch,21,No,810,4054,2996,0.9029029104666768,490,Good,0.7535376319060347,61-70,80K-100K,False,0.0052540204678362,61-80%,Very High,1
6043,18,Female,49602,Student,Central,Savings,4,33838,226,9639,2557,Mobile,14,Yes,5628,1082,28934,0.4251886387470194,790,Good,0.156177648341164,,40K-60K,False,0.0066788817305987,0-20%,Medium,1
6050,37,Female,37469,Retired,North,Savings,3,12086,339,9864,6434,Online,2,No,9232,2557,96824,0.298692085148259,398,Poor,0.0212659198494802,31-40,20K-40K,True,0.0280489822935628,0-20%,Low,1
6052,69,Female,144809,Self-Employed,North,Checking,3,48890,44,8395,3770,Mobile,18,No,7022,1186,6467,0.0758720781561741,487,Average,0.6329198779909918,61-70,100K-150K,False,0.0008999795459194,61-80%,Very Low,1
6053,39,Female,40760,Retired,Central,Checking,3,39598,175,2132,1318,Branch,5,No,12759,1499,24985,0.9871005015973258,635,Poor,0.313041537990669,31-40,40K-60K,False,0.0044194151219758,21-40%,Very High,1
6054,38,Female,21963,Self-Employed,West,Checking,4,6687,52,1357,8379,Online,2,Yes,17741,827,91025,0.7960512733307861,528,Poor,0.6550620540153048,31-40,20K-40K,True,0.0077762823388664,61-80%,High,1
6056,69,Female,96002,Self-Employed,West,Savings,3,17384,457,5381,460,Mobile,11,No,6785,930,93063,0.6427011695949307,347,Average,0.2015761164269333,61-70,80K-100K,True,0.0262885411872986,21-40%,High,1
6059,63,Female,31160,Unemployed,South,Savings,3,47023,16,5708,3603,Branch,12,No,229,2420,19440,0.0770638599274491,714,Average,0.2956150034046465,61-70,20K-40K,False,0.0003402590221806,21-40%,Very Low,1
6060,69,Female,122876,Student,South,Checking,3,32310,462,4392,579,Mobile,24,No,1384,3937,63564,0.7637445941577029,518,Poor,0.6528739589090768,61-70,100K-150K,True,0.0142989786443825,61-80%,High,1
6062,63,Male,127211,Retired,North,Checking,4,35949,183,199,5433,Branch,10,Yes,19365,75,18010,0.8652883759708735,489,Average,0.4325352554195355,61-70,100K-150K,False,0.0050905449386631,41-60%,Very High,1
6063,42,Male,102162,Student,South,Checking,3,12515,78,2210,9287,Branch,19,No,1525,4979,22124,0.6501597562218445,837,Good,0.2403245847896911,41-50,100K-150K,False,0.0062325209748302,21-40%,High,1
6064,38,Male,59278,Self-Employed,North,Savings,3,38732,33,9649,3907,Online,4,Yes,9774,3175,44429,0.3956008954871892,829,Poor,0.1852720256260548,31-40,40K-60K,False,0.0008520086749974,0-20%,Low,1
6065,41,Female,49607,Unemployed,Central,Checking,3,49149,96,1120,3870,Branch,7,No,3741,1424,54573,0.9005492927552315,472,Average,0.6091120745469696,41-50,40K-60K,True,0.0019532442165659,61-80%,Very High,1
6066,22,Male,105835,Unemployed,West,Savings,4,15090,289,3877,9437,Branch,14,Yes,19871,1041,35382,0.6166353307293313,536,Poor,0.0380245296888426,18-30,100K-150K,False,0.0191517561298873,0-20%,High,1
6071,61,Male,127841,Student,East,Savings,4,2922,260,8710,2025,Online,1,No,14955,803,19505,0.928046300525316,520,Good,0.776744580239701,61-70,100K-150K,False,0.0889801505817932,61-80%,Very High,1
6072,64,Male,96151,Retired,North,Checking,4,35754,401,5989,6912,Mobile,2,Yes,19465,935,76215,0.3987481162967896,746,Good,0.2502263572686414,61-70,80K-100K,True,0.0112155283324942,21-40%,Low,1
6073,40,Female,144908,Unemployed,East,Checking,3,31402,445,1090,2175,Mobile,16,No,19453,3072,81620,0.8442946756382046,740,Good,0.2538610149550528,31-40,100K-150K,True,0.014171071906248,21-40%,Very High,1
6074,21,Male,86968,Professional,South,Savings,4,21426,102,2574,5020,Mobile,25,No,10915,4932,34648,0.9333431397381486,614,Good,0.3912185931253462,18-30,80K-100K,False,0.0047605712685522,21-40%,Very High,1
6075,44,Male,43238,Self-Employed,South,Savings,4,29217,50,8975,1954,Online,2,No,13014,3754,87695,0.7909422314114757,335,Average,0.1432071189128771,41-50,40K-60K,True,0.0017113324434404,0-20%,High,1
6076,35,Female,125959,Student,West,Checking,3,1500,24,142,822,Online,12,No,5858,1688,65347,0.7312641595035635,312,Good,0.2168130066532777,31-40,100K-150K,True,0.016,21-40%,High,1
6081,57,Female,28611,Unemployed,South,Checking,3,28528,40,5012,7174,Online,28,Yes,2020,4923,74207,0.0425407640434254,559,Poor,0.1224579351195354,51-60,20K-40K,True,0.001402131239484,0-20%,Very Low,1
6083,20,Male,69455,Self-Employed,West,Checking,4,18611,350,3287,5330,Mobile,6,Yes,9910,53,9476,0.3373982537585752,713,Poor,0.2822561637639479,18-30,60K-80K,False,0.0188060824243726,21-40%,Low,1
6086,27,Female,82714,Self-Employed,North,Checking,3,47824,187,943,6023,Branch,7,No,12735,3978,70945,0.2168517524428529,373,Average,0.0174938040467566,18-30,80K-100K,True,0.0039101706256273,0-20%,Low,1
6087,42,Male,144906,Professional,West,Savings,3,11069,320,3378,8715,Mobile,11,No,7199,4860,75896,0.3197882084924697,600,Average,0.6404488934847619,41-50,100K-150K,True,0.028909567259915,61-80%,Low,1
6089,66,Female,108794,Retired,Central,Checking,4,44824,89,7365,6667,Online,16,No,18024,2743,1748,0.6648098884025371,532,Average,0.7536283267819117,61-70,100K-150K,False,0.0019855434588613,61-80%,High,1
6090,25,Male,68716,Self-Employed,West,Checking,4,36338,451,6168,2848,Branch,13,No,9204,3397,25337,0.993278954612928,597,Good,0.9302867316865786,18-30,60K-80K,False,0.0124112499312014,81-100%,Very High,1
6093,62,Female,20415,Unemployed,East,Checking,3,8476,252,2395,2879,Branch,9,Yes,153,2750,51619,0.8829687094165438,374,Good,0.640793660837998,61-70,20K-40K,True,0.0297310051911278,61-80%,Very High,1
6099,26,Female,108444,Unemployed,North,Savings,3,43851,291,7464,7073,Branch,12,No,4759,2053,66162,0.8891537021119479,446,Poor,0.8738676749886211,18-30,100K-150K,True,0.0066361086406239,81-100%,Very High,1
6100,65,Female,91435,Retired,East,Checking,4,6131,332,2331,668,Branch,20,Yes,4404,4676,80732,0.0828118578238835,722,Good,0.585860006191905,61-70,80K-100K,True,0.0541510357201109,41-60%,Very Low,1
6102,18,Female,124448,Retired,West,Savings,4,41312,437,2180,1472,Branch,10,Yes,2846,702,63616,0.3106821894228984,730,Good,0.7017523029767904,,100K-150K,True,0.0105780402788536,61-80%,Low,1
6104,68,Male,65299,Self-Employed,East,Checking,4,4710,442,6941,1689,Mobile,1,Yes,16098,3177,28503,0.0959871233978324,795,Poor,0.012852156066239,61-70,60K-80K,False,0.0938428874734607,0-20%,Very Low,1
6105,47,Female,144790,Unemployed,South,Savings,3,47527,216,9839,4156,Mobile,16,No,18856,3235,21859,0.5411988331536456,358,Poor,0.6500617428070385,41-50,100K-150K,False,0.0045447850695394,61-80%,Medium,1
6108,61,Male,147854,Self-Employed,North,Savings,3,36847,69,4791,3349,Branch,16,No,9418,1136,70946,0.2339793469834808,589,Average,0.343566810938154,61-70,100K-150K,True,0.0018726083534616,21-40%,Low,1
6109,29,Male,35935,Self-Employed,West,Savings,4,15500,473,9140,8196,Branch,14,Yes,17641,1185,14155,0.1342139311105386,528,Good,0.9332346136945536,18-30,20K-40K,False,0.030516129032258,81-100%,Very Low,1
6111,43,Male,100631,Student,West,Checking,3,26313,376,6862,1239,Mobile,3,Yes,4952,3182,68000,0.2835136849649134,548,Good,0.6073584450293705,41-50,100K-150K,True,0.0142895146885569,61-80%,Low,1
6112,30,Male,96729,Retired,West,Checking,4,2418,32,7792,2986,Mobile,19,No,8180,4793,83563,0.5182318941347053,433,Good,0.3036305036461745,18-30,80K-100K,True,0.0132340777502067,21-40%,Medium,1
6115,47,Female,97763,Student,East,Checking,3,40568,334,6359,2122,Branch,23,Yes,19694,3912,89338,0.869795729177287,626,Poor,0.9248114520009784,41-50,80K-100K,True,0.0082330901202918,81-100%,Very High,1
6116,26,Male,37907,Retired,East,Checking,4,3041,13,7144,7935,Mobile,22,Yes,6916,1209,19323,0.1473824222342848,786,Poor,0.3639081234745445,18-30,20K-40K,False,0.0042749095692206,21-40%,Very Low,1
6117,56,Male,58002,Professional,Central,Checking,4,14583,166,4880,9475,Mobile,17,Yes,11166,2408,75900,0.8422096871869216,611,Good,0.4305564214229953,51-60,40K-60K,True,0.011383117328396,41-60%,Very High,1
6119,38,Female,58912,Student,Central,Savings,4,31251,227,9704,4291,Online,17,No,9448,2985,51017,0.2286334547304562,415,Average,0.4639874500205661,31-40,40K-60K,True,0.007263767559438,41-60%,Low,1
6123,69,Male,135169,Self-Employed,South,Checking,4,34139,357,8525,9315,Mobile,23,Yes,3942,4291,4534,0.3108086236807655,731,Poor,0.676363677314673,61-70,100K-150K,False,0.0104572483083863,61-80%,Low,1
6128,57,Male,116590,Self-Employed,West,Savings,3,48707,101,1335,9227,Mobile,7,Yes,12912,4083,85835,0.8439437439374673,583,Good,0.2431950020865506,51-60,100K-150K,True,0.002073623914427,21-40%,Very High,1
6129,54,Male,100336,Unemployed,South,Checking,3,6650,410,8287,8606,Branch,18,No,7729,4868,14568,0.9632202151517546,704,Average,0.1989770934226132,51-60,100K-150K,False,0.0616541353383458,0-20%,Very High,1
6131,18,Female,65638,Professional,South,Savings,4,2418,494,7450,5301,Branch,20,No,17267,1909,25652,0.8645921071363429,609,Poor,0.550396742082763,,60K-80K,False,0.2043010752688172,41-60%,Very High,1
6133,59,Male,111115,Self-Employed,Central,Checking,4,36969,282,652,6234,Branch,11,No,11979,4065,24696,0.4878072924078509,337,Good,0.327571944984689,51-60,100K-150K,False,0.007628012659255,21-40%,Medium,1
6134,59,Male,21982,Retired,South,Savings,4,26202,398,2687,6143,Branch,25,Yes,12469,4875,15667,0.6620812936291861,636,Good,0.8536673116177117,51-60,20K-40K,False,0.0151896801770857,81-100%,High,1
6135,38,Male,136322,Student,South,Savings,3,16449,485,8066,1164,Online,29,Yes,4235,1281,9865,0.0654099070356722,572,Average,0.4014904607205681,31-40,100K-150K,False,0.029485075080552,41-60%,Very Low,1
6136,32,Male,126134,Student,Central,Checking,3,47352,491,7800,6070,Branch,14,Yes,13659,1476,14606,0.642859014599898,433,Poor,0.5229177931242489,31-40,100K-150K,False,0.0103691501942895,41-60%,High,1
6140,52,Female,129910,Student,East,Savings,3,35414,307,4165,5184,Branch,18,Yes,8586,2218,92214,0.6205366297759287,686,Good,0.2275259380122436,51-60,100K-150K,True,0.0086688880103913,21-40%,High,1
6141,62,Female,74681,Self-Employed,West,Savings,3,24899,300,8822,9994,Branch,12,No,5371,3006,59499,0.9054074481452322,784,Poor,0.6591544056582797,61-70,60K-80K,True,0.0120486766536808,61-80%,Very High,1
6145,34,Male,83474,Unemployed,East,Checking,4,49069,6,1017,7551,Branch,9,Yes,17985,4539,15888,0.9308811533469956,744,Average,0.3540334609345388,31-40,80K-100K,False,0.0001222767939024,21-40%,Very High,1
6147,43,Male,49513,Self-Employed,Central,Checking,3,23382,479,6637,4847,Branch,13,No,18068,4922,94599,0.2497969416201231,477,Average,0.3937450953957828,41-50,40K-60K,True,0.0204858438114789,21-40%,Low,1
6150,55,Female,43618,Student,East,Checking,3,39491,68,9632,7599,Online,28,Yes,18162,3633,49446,0.9798667886858596,804,Good,0.906455355610969,51-60,40K-60K,False,0.0017219113215669,81-100%,Very High,1
6151,34,Female,71632,Student,East,Checking,3,12004,259,2504,3297,Online,5,Yes,10843,2793,54463,0.0889278602049018,490,Average,0.096225488203307,31-40,60K-80K,True,0.0215761412862379,0-20%,Very Low,1
6152,65,Female,35409,Student,North,Savings,4,5976,414,7417,9175,Branch,10,No,18588,4865,64028,0.7712566314525621,845,Good,0.9374300049272322,61-70,20K-40K,True,0.0692771084337349,81-100%,High,1
6157,63,Male,64917,Unemployed,South,Savings,4,20268,416,816,7924,Mobile,16,Yes,5645,2935,65526,0.9264803121038752,706,Poor,0.1823147878089533,61-70,60K-80K,True,0.0205249654627985,0-20%,Very High,1
6159,64,Male,35701,Unemployed,East,Savings,4,47689,218,4259,822,Online,28,No,12043,4789,63950,0.3948676691713275,492,Good,0.337655270806837,61-70,20K-40K,True,0.0045712847826542,21-40%,Low,1
6160,25,Female,95281,Self-Employed,East,Savings,4,36377,96,6529,2666,Online,22,No,1922,1225,15066,0.7564840201499318,400,Average,0.4378955899910252,18-30,80K-100K,False,0.0026390301564175,41-60%,High,1
6161,32,Male,109871,Self-Employed,South,Checking,3,31723,82,6585,3079,Branch,29,No,17193,4539,95919,0.2645303836785821,407,Poor,0.8209089974264137,31-40,100K-150K,True,0.0025848753270497,81-100%,Low,1
6163,30,Male,139278,Unemployed,West,Checking,3,43275,399,1557,1293,Online,8,No,656,2228,95923,0.7982036623579265,527,Average,0.8414537512726067,18-30,100K-150K,True,0.0092201039861351,81-100%,High,1
6164,66,Female,72492,Self-Employed,North,Savings,4,22232,50,7705,4359,Mobile,27,No,16067,4611,3093,0.7237580392931322,677,Average,0.4144520578468047,61-70,60K-80K,False,0.0022490104354084,41-60%,High,1
6169,39,Male,72167,Retired,North,Savings,3,30070,255,2528,4947,Online,27,No,17016,2807,16997,0.3701109325352757,831,Average,0.0114416435191099,31-40,60K-80K,False,0.0084802128367143,0-20%,Low,1
6172,42,Female,23574,Student,East,Checking,4,40751,257,4095,1977,Mobile,23,Yes,5873,2906,65116,0.9008755909043508,671,Poor,0.7810083465781361,41-50,20K-40K,True,0.006306593703222,61-80%,Very High,1
6173,51,Male,118016,Retired,East,Checking,3,31408,433,2795,4748,Branch,17,Yes,14165,2103,6361,0.0563168285629416,670,Average,0.6689986108175969,51-60,100K-150K,False,0.0137862964849719,61-80%,Very Low,1
6175,64,Female,113899,Retired,West,Savings,3,8498,488,7129,1046,Mobile,15,Yes,5101,1907,56922,0.4351373536883778,576,Poor,0.1505751575703673,61-70,100K-150K,True,0.0574252765356554,0-20%,Medium,1
6176,22,Male,51368,Unemployed,North,Checking,3,8533,52,3979,8483,Mobile,8,No,16043,2231,17171,0.6690858275181938,403,Average,0.3871771546242216,18-30,40K-60K,False,0.006093988046408,21-40%,High,1
6178,37,Female,136296,Unemployed,West,Savings,3,22046,264,322,8290,Mobile,8,Yes,2919,1277,7064,0.4583881060012363,317,Average,0.0245804778983658,31-40,100K-150K,False,0.0119749614442529,0-20%,Medium,1
6179,23,Male,69711,Retired,South,Checking,4,6867,180,6439,8202,Branch,22,Yes,12954,4786,7307,0.5053994066931983,564,Average,0.8694190029692752,18-30,60K-80K,False,0.0262123197903014,81-100%,Medium,1
6181,67,Female,75773,Professional,East,Checking,4,13140,472,1118,6592,Online,9,No,17900,4716,23378,0.9112888675132746,674,Poor,0.31223932677904,61-70,60K-80K,False,0.0359208523592085,21-40%,Very High,1
6182,35,Male,48639,Retired,South,Checking,3,6338,476,2396,2957,Online,7,Yes,5920,1284,87039,0.388649276136637,423,Good,0.4995699960813258,31-40,40K-60K,True,0.07510255601136,41-60%,Low,1
6190,32,Male,79507,Retired,North,Checking,4,32905,479,9878,5873,Mobile,14,Yes,14794,327,26152,0.4058445468880921,617,Average,0.5653226939244975,31-40,60K-80K,False,0.0145570581978422,41-60%,Medium,1
6191,36,Female,71033,Retired,South,Checking,3,18586,388,4595,384,Online,24,Yes,1712,4309,70558,0.1418643702952139,663,Poor,0.985935449801526,31-40,60K-80K,True,0.0208759281179382,81-100%,Very Low,1
6192,60,Female,106089,Student,North,Savings,4,17475,310,9807,2690,Branch,26,Yes,4930,2611,69200,0.1402607717050593,679,Good,0.7390400013231784,51-60,100K-150K,True,0.0177396280400572,61-80%,Very Low,1
6193,64,Male,138551,Unemployed,Central,Checking,3,6769,349,5347,5699,Branch,17,No,12702,4668,70818,0.6681932025764113,608,Poor,0.355052178526092,61-70,100K-150K,True,0.0515585758605407,21-40%,High,1
6194,61,Male,92972,Retired,Central,Savings,3,47585,386,8169,6882,Branch,17,Yes,12129,199,90881,0.4315603017480998,704,Poor,0.0767701423762174,61-70,80K-100K,True,0.0081117999369549,0-20%,Medium,1
6197,52,Female,54477,Student,West,Savings,4,48490,283,8315,6373,Mobile,16,Yes,8978,1958,17011,0.4262948144470915,438,Average,0.0618602460963294,51-60,40K-60K,False,0.005836254897917,0-20%,Medium,1
6199,37,Male,62721,Unemployed,East,Savings,4,10511,265,5390,6006,Mobile,26,No,3497,631,4743,0.1424651509448288,802,Poor,0.1643240618351867,31-40,60K-80K,False,0.0252116829987632,0-20%,Very Low,1
6201,52,Male,35523,Professional,West,Checking,4,19624,285,6211,8531,Online,17,Yes,17324,478,52070,0.4718836497765859,350,Good,0.7881354042234776,51-60,20K-40K,True,0.0145230330207908,61-80%,Medium,1
6202,49,Female,52326,Retired,East,Checking,3,47540,295,7324,7819,Mobile,2,Yes,19557,1660,93005,0.5244657904483937,704,Average,0.1056946354748393,41-50,40K-60K,True,0.0062053007993268,0-20%,Medium,1
6204,61,Male,62205,Professional,South,Checking,4,28342,69,2180,8140,Online,14,No,19564,2406,45854,0.503122024011359,832,Good,0.1507282429906672,61-70,60K-80K,False,0.0024345494319384,0-20%,Medium,1
6205,57,Male,20125,Self-Employed,West,Savings,4,12549,211,9476,9607,Online,4,No,19004,263,48944,0.8898339900342446,806,Good,0.2801129422313707,51-60,20K-40K,False,0.0168140887720137,21-40%,Very High,1
6208,24,Male,124396,Unemployed,East,Checking,3,7371,383,7239,8089,Mobile,20,No,17823,4986,35322,0.0099862945629033,314,Average,0.6245572107150897,18-30,100K-150K,False,0.0519603852937186,61-80%,Very Low,1
6209,60,Female,36375,Self-Employed,Central,Savings,3,29714,486,2212,984,Online,23,No,13905,1757,46094,0.4032979890673908,484,Good,0.8665944475251831,51-60,20K-40K,False,0.0163559264992932,81-100%,Medium,1
