CustomerID,Age,Gender,IncomeLevel,Occupation,GeographicLocation,AccountType,NumberOfAccounts,AverageBalance,TransactionVolume,DepositPatterns,SpendingPatterns,ChannelUsage,EngagementFrequency,ServiceUsage,RevenueContribution,CostToServe,LifetimeValue,ChurnRate,CreditScore,LoanRepaymentHistory,DebtToIncomeRatio
3876,27,Female,127519,Professional,Central,Checking,2,21366,348,9232,4711,Branch,22,Yes,15686,492,28203,0.9063489943486247,315,Average,0.53346627201915
3877,35,Male,147574,Unemployed,South,Savings,2,36623,386,1880,5154,Mobile,24,No,3111,4375,34556,0.38352548693208766,500,Poor,0.7672878527951071
3878,45,Female,77135,Student,East,Checking,2,21430,42,7879,6194,Branch,4,Yes,8979,4234,39675,0.41753474450222783,398,Poor,0.6379465933445604
3879,52,Male,49424,Unemployed,South,Checking,4,31214,370,3609,9837,Branch,15,No,14337,2882,20524,0.9683428510222312,785,Good,0.8469463403023901
3880,60,Female,61559,Professional,West,Savings,2,37452,385,117,9926,Branch,22,No,11681,505,75802,0.7050779512560159,579,Good,0.7239651836202228
3881,64,Female,137710,Unemployed,East,Savings,2,46351,130,258,8323,Branch,27,Yes,14670,1845,71682,0.9113325648951937,671,Good,0.363498769128451
3882,48,Female,137218,Unemployed,South,Checking,3,26025,264,1133,2732,Branch,2,No,16626,2348,20946,0.3040431896258141,593,Good,0.8785128222361179
3883,44,Male,31075,Professional,West,Checking,2,30923,180,5981,2562,Mobile,7,No,16236,457,34269,0.6063747393039765,789,Average,0.20102191721696427
3884,28,Male,42699,Professional,East,Checking,2,44110,462,7783,6476,Mobile,12,Yes,631,2394,43592,0.46523728991416335,462,Poor,0.3971269128509901
3885,66,Female,67972,Professional,Central,Savings,1,33741,477,664,4594,Branch,17,No,8103,2210,30585,0.9990378430442828,832,Poor,0.47396691442925176
3886,66,Male,136752,Self-Employed,West,Checking,1,18499,105,8990,7445,Branch,9,No,11172,1686,12797,0.4852403026542518,799,Good,0.9566866326916926
3887,55,Male,29950,Professional,South,Checking,2,3837,321,9181,6758,Mobile,10,No,14620,2869,72275,0.6873562932090372,747,Poor,0.3566874286255509
3888,22,Male,25413,Unemployed,East,Savings,1,4428,495,8682,203,Mobile,2,Yes,10609,3789,77072,0.20153852503929304,649,Poor,0.5025551132381219
3889,25,Female,59305,Professional,West,Checking,3,24428,197,6382,6278,Branch,7,No,18271,1311,61781,0.1404434672680036,420,Good,0.42340399991549493
3890,51,Male,148821,Student,West,Savings,3,3193,85,7127,726,Online,22,No,1373,4515,97401,0.09891440401672036,632,Average,0.7926720138409371
3891,65,Female,23569,Professional,Central,Checking,3,20722,370,2909,6553,Branch,18,No,5589,2166,52988,0.5723805907345292,622,Poor,0.0454555613787927
3892,69,Female,86778,Professional,West,Savings,4,3166,459,2272,7005,Online,6,No,4084,2261,79597,0.8736931994348948,583,Average,0.5401455040438331
3893,29,Female,122633,Retired,East,Savings,3,43259,338,3799,9725,Branch,19,No,16681,4700,62339,0.8737959914666029,352,Poor,0.4738390775342366
3894,55,Male,50085,Unemployed,North,Savings,2,33458,65,2366,3393,Online,17,Yes,9504,1079,50614,0.06943354229464271,573,Poor,0.45355173192236986
3895,18,Female,96023,Unemployed,East,Savings,3,16418,133,8019,7621,Online,25,Yes,8445,3173,31573,0.7943941335835177,333,Good,0.5360276161058766
3896,48,Male,103845,Student,East,Savings,3,20802,10,6345,6022,Branch,23,No,11990,3928,46322,0.8800086184888994,337,Poor,0.8299243486678081
3897,21,Male,116307,Self-Employed,Central,Savings,3,20096,491,3211,8005,Mobile,25,Yes,3998,671,82177,0.8072777319142462,768,Good,0.34213062560179275
3898,66,Female,112174,Retired,Central,Checking,3,38756,495,1499,6483,Mobile,28,Yes,11047,3263,94914,0.024332623414456855,707,Good,0.4728965845417019
3899,62,Female,56163,Student,West,Savings,1,45929,462,1314,3796,Mobile,13,Yes,16703,4514,89362,0.7056533668368645,824,Average,0.889073596679925
3900,67,Female,69592,Student,Central,Checking,3,44369,25,8154,478,Mobile,26,No,16944,4747,18750,0.37122953774060197,427,Average,0.9153669650337147
3901,22,Male,107151,Unemployed,West,Savings,3,45006,199,2581,3315,Branch,4,Yes,10949,812,64415,0.7278300212657314,466,Good,0.8408011088343293
3902,47,Male,77333,Retired,North,Savings,1,47521,343,2158,4438,Online,29,No,19729,1502,53359,0.45887327643289766,540,Poor,0.7125022945594431
3903,41,Female,137431,Unemployed,South,Checking,1,14889,32,5919,4020,Mobile,15,Yes,15809,2083,23590,0.669946625119174,662,Poor,0.9646221156049165
3904,20,Female,28039,Self-Employed,Central,Savings,4,18458,454,5465,168,Branch,23,No,11989,833,64605,0.2738513642479192,514,Poor,0.8518536309564528
3905,28,Male,28198,Unemployed,Central,Checking,2,46406,415,6375,815,Branch,2,No,4333,3226,64021,0.1460405511083449,557,Good,0.8843032533477799
3906,62,Male,54354,Professional,North,Checking,4,13704,496,6727,3065,Mobile,29,No,12325,3502,39842,0.9216938944984886,542,Poor,0.08909361336648458
3907,21,Female,135513,Unemployed,Central,Checking,1,12082,420,514,3741,Mobile,1,No,19470,4722,76731,0.718790645408306,443,Poor,0.08712459131302097
3908,43,Male,23824,Professional,North,Savings,1,34511,144,7597,7050,Mobile,16,No,9114,1200,10697,0.9436164785109716,426,Poor,0.6425626478385535
3909,44,Male,70420,Student,West,Checking,1,29519,325,4763,1543,Mobile,8,No,8478,1559,24321,0.8071177576887927,508,Average,0.8789302842033299
3910,63,Male,109535,Self-Employed,Central,Checking,4,18389,434,2502,4969,Branch,7,No,9149,3172,63400,0.22909673572224354,839,Poor,0.16233356247167896
3911,60,Male,23436,Professional,Central,Checking,3,9204,239,1679,4883,Branch,5,Yes,5595,1904,58836,0.7006739891690014,369,Average,0.3404828186477541
3912,44,Male,113550,Self-Employed,West,Savings,2,19234,428,8552,8361,Online,26,Yes,2539,4646,63782,0.560205603072057,812,Average,0.9641432026778275
3913,59,Male,60857,Unemployed,Central,Savings,2,22285,97,6835,5786,Online,20,No,1719,4360,37183,0.27674692057064043,344,Good,0.6526814915658644
3914,68,Female,36057,Unemployed,East,Savings,3,37371,141,4775,9665,Branch,2,No,5753,1203,17308,0.8660449221869669,661,Poor,0.6393470852334081
3915,67,Male,21310,Student,North,Savings,2,36028,86,7271,6304,Online,29,Yes,17943,3893,15940,0.7795721770241886,569,Poor,0.6133428763909813
3916,23,Female,146913,Unemployed,South,Savings,3,32783,322,6584,3425,Branch,22,No,17811,651,60015,0.12842534003992956,326,Poor,0.6790044041101829
3917,32,Female,95355,Professional,East,Checking,4,8814,369,1069,2486,Mobile,5,Yes,17627,111,99845,0.5699740341509603,504,Poor,0.1517995287460704
3918,47,Male,133769,Student,South,Checking,1,31660,257,194,7105,Branch,10,No,2235,157,49462,0.7683471328407255,722,Poor,0.7158688871882574
3919,59,Female,143916,Self-Employed,East,Checking,3,30445,232,6259,6204,Mobile,25,No,8250,2687,74041,0.16114701902338557,427,Poor,0.07297634778795037
3920,54,Female,98993,Student,East,Checking,3,11420,404,5330,4077,Mobile,26,No,6676,434,73856,0.9917985248938669,515,Poor,0.24167503245548283
3921,54,Female,86013,Self-Employed,East,Savings,1,10954,359,4181,2451,Branch,14,Yes,10981,4229,9586,0.6046909330576065,564,Poor,0.7591132297977342
3922,59,Male,80022,Retired,North,Savings,1,10208,360,5441,2766,Branch,2,No,12301,2116,86619,0.861751183135625,321,Poor,0.5253473443121025
3923,54,Female,28906,Professional,South,Savings,2,19537,456,7538,7419,Mobile,21,No,7079,3444,23447,0.5462505416496538,462,Poor,0.39051864393533764
3924,52,Male,29868,Professional,West,Savings,3,16168,428,9166,5595,Online,19,Yes,13960,2085,50842,0.3088877076357539,711,Average,0.6555331273715908
3925,40,Female,38546,Self-Employed,West,Checking,1,38350,239,8627,6527,Branch,5,Yes,248,751,86832,0.8354945060704183,528,Average,0.9732830727425775
3926,23,Female,118812,Unemployed,Central,Checking,2,38253,39,9816,381,Mobile,21,Yes,18015,3199,25459,0.44739537862145273,474,Average,0.11855283108545933
3927,21,Female,92855,Unemployed,North,Checking,4,34375,131,263,8953,Online,5,No,6525,1081,83165,0.5826398923113779,389,Average,0.12839574662231235
3928,35,Female,149080,Retired,North,Savings,3,37812,343,5605,8771,Online,24,No,12870,2712,86102,0.5756964995496773,384,Good,0.33530419314031334
3929,26,Male,53149,Self-Employed,North,Checking,4,33550,448,6655,6862,Mobile,5,Yes,658,559,52497,0.05896783889035562,380,Good,0.8473452129626365
3930,66,Female,144060,Retired,East,Checking,1,40911,458,8610,7175,Branch,6,No,5490,930,60798,0.3393041337994126,776,Poor,0.6580414321146909
3931,46,Female,133591,Self-Employed,North,Savings,1,29794,483,1378,5425,Online,17,Yes,2745,3561,41658,0.3335012275275917,510,Poor,0.7291490089590691
3932,30,Male,87381,Retired,West,Savings,3,3836,351,1954,8840,Online,14,No,19991,3758,32177,0.043704492755474056,664,Poor,0.7714277218431703
3933,64,Male,43684,Self-Employed,North,Checking,4,15091,263,6793,8934,Online,4,No,18657,1952,96742,0.10472241144260508,525,Poor,0.43538945637254844
3934,69,Male,49858,Professional,East,Savings,1,34534,132,1543,9279,Mobile,18,No,5879,2315,63033,0.5710238245281796,747,Good,0.29757618068837577
3935,34,Female,65330,Retired,South,Checking,3,13790,57,3865,7331,Online,18,Yes,13343,767,30070,0.3220920456470404,377,Good,0.7024232964790321
3936,62,Male,128214,Retired,North,Checking,3,28540,104,286,463,Online,11,Yes,16732,3400,92997,0.5018391384413514,548,Poor,0.4715545983553031
3937,49,Male,143980,Self-Employed,South,Checking,3,48700,447,6385,7485,Mobile,17,Yes,3684,4707,42134,0.48348795861195126,405,Good,0.9813035085588262
3938,65,Male,79204,Student,Central,Checking,1,1099,424,527,3787,Online,14,Yes,1455,228,74329,0.6542497142499564,592,Poor,0.2837532890971137
3939,39,Male,112203,Student,East,Checking,1,44984,198,1247,6650,Mobile,6,Yes,13196,4726,65225,0.8496080087560264,743,Average,0.4535321520417718
3940,21,Male,45293,Professional,North,Savings,3,41390,244,4220,4165,Online,19,Yes,10363,3211,31633,0.22689792868209635,358,Good,0.116584734497306
3941,22,Male,76869,Unemployed,Central,Savings,2,21053,253,1926,5277,Mobile,18,Yes,14926,3392,2705,0.36157999381930717,489,Average,0.28092111329302905
3942,54,Female,110429,Unemployed,Central,Savings,3,34161,297,7090,4079,Mobile,27,Yes,17877,740,63067,0.5571981350480125,412,Poor,0.4279567024405979
3943,58,Male,24629,Professional,South,Checking,3,26169,211,3858,2412,Branch,8,Yes,6689,390,11028,0.7414853183684053,373,Good,0.32537469024547017
3944,66,Female,25704,Unemployed,West,Checking,3,28457,105,1780,9641,Branch,5,Yes,3107,3066,5885,0.3834360594511371,379,Average,0.32301451033481976
3945,30,Male,21776,Self-Employed,West,Savings,2,10077,219,5242,9461,Mobile,16,No,16229,3762,37027,0.26512849952306117,570,Average,0.9745808066126475
3946,51,Male,77255,Student,West,Savings,4,9139,304,3907,6611,Mobile,13,Yes,9207,4240,12802,0.6753425425250767,817,Good,0.6066371031567882
3947,62,Male,68281,Professional,West,Savings,1,4052,68,8413,690,Online,15,Yes,19580,1157,79899,0.6638703024651894,794,Poor,0.2336967759655013
3948,39,Female,136972,Self-Employed,East,Checking,1,42464,439,1082,6058,Online,26,No,2148,1126,20140,0.7568746838268271,746,Good,0.004846641552206821
3949,40,Male,133532,Professional,North,Savings,4,22620,243,9545,7247,Branch,27,No,11970,3893,56719,0.4975248022337452,664,Good,0.8929532841637589
3950,68,Male,51236,Student,North,Savings,3,2777,128,8308,7404,Online,29,No,15517,2707,97322,0.07542838664353091,662,Good,0.6078791965354791
3951,20,Male,86780,Unemployed,East,Checking,3,24317,10,4197,8975,Mobile,1,Yes,9062,2488,98353,0.5885995516194321,386,Good,0.2794574989782248
3952,59,Male,21333,Self-Employed,South,Savings,1,13629,229,8558,230,Mobile,1,Yes,4615,435,2959,0.31425154721701887,666,Average,0.2911512727474641
3953,51,Female,89205,Student,North,Savings,3,32189,329,5747,3843,Mobile,2,Yes,2422,4278,46430,0.9978706604490617,770,Poor,0.2774248447055172
3954,49,Female,103120,Professional,Central,Checking,4,42093,153,8542,7065,Online,28,No,6444,2805,75001,0.5814299466301522,330,Poor,0.23671197303760472
3955,62,Female,70946,Retired,North,Checking,1,3925,61,4472,2072,Online,28,Yes,2317,244,85961,0.44214564890603825,646,Average,0.15640408057036082
3956,68,Female,133883,Self-Employed,East,Savings,2,7820,160,6033,6677,Mobile,19,No,9612,816,84201,0.7619881985858279,590,Good,0.09403623866058608
3957,66,Female,75333,Professional,South,Checking,3,13499,89,5456,2254,Online,2,No,8311,2909,82932,0.9781315722754919,805,Good,0.2912382704911869
3958,38,Male,47277,Professional,North,Savings,4,1584,28,3706,2173,Mobile,16,No,7157,2969,92191,0.4934789842149879,838,Average,0.8706636093688883
3959,63,Male,70606,Student,East,Savings,1,9548,119,6176,4108,Mobile,2,Yes,9808,724,27285,0.3313567443377802,717,Poor,0.11299514458991033
3960,61,Male,21933,Professional,Central,Savings,1,15788,96,2371,2786,Mobile,21,No,327,4665,75491,0.48149199421587874,624,Average,0.2638254912267636
3961,38,Female,53514,Self-Employed,West,Savings,2,41370,335,1040,6621,Mobile,29,Yes,13965,958,25948,0.6938068291463156,640,Average,0.29242499789161736
3962,61,Male,142058,Self-Employed,Central,Checking,3,38964,195,7753,7915,Branch,7,Yes,15015,4253,78757,0.6732479905633566,630,Average,0.31009258892491154
3963,28,Female,127336,Professional,Central,Checking,2,12546,26,8764,7291,Online,1,No,17473,1608,33186,0.7450236941693724,766,Good,0.23018813515748804
3964,56,Male,109893,Student,South,Checking,4,10942,370,613,8560,Mobile,1,No,3725,4187,75201,0.6202726982515415,346,Good,0.1552776379681522
3965,21,Female,112607,Self-Employed,North,Savings,1,10901,498,5561,2478,Mobile,18,No,8181,2526,68467,0.9543279347668816,769,Good,0.24337892356295698
3966,68,Male,82958,Retired,West,Savings,1,4681,38,8591,7497,Mobile,29,Yes,17883,4694,91507,0.364897040520635,724,Poor,0.8968527275896176
3967,18,Male,26827,Unemployed,East,Savings,2,9728,253,7218,3359,Online,29,No,19421,2160,99699,0.0012459829527624589,475,Good,0.4979990813131008
3968,45,Male,50844,Student,West,Checking,2,42110,378,2601,4942,Online,18,No,11190,162,66014,0.14946239714545106,504,Good,0.923944671394092
3969,41,Male,134501,Student,North,Savings,2,10947,41,4061,5361,Branch,16,Yes,1783,3945,83539,0.04396845634137214,764,Good,0.6777274803999169
3970,52,Female,111200,Unemployed,South,Savings,3,19934,301,2628,3217,Branch,1,No,4150,1104,16766,0.1520696514992287,640,Poor,0.5056083871828546
3971,30,Male,20792,Unemployed,North,Savings,1,49715,469,2222,8534,Mobile,29,No,8477,1676,97273,0.21486481250791745,428,Good,0.40184020265270315
3972,64,Male,59695,Self-Employed,East,Checking,3,18271,339,2456,4968,Branch,12,No,1352,4319,50559,0.2718098858644098,454,Average,0.872344168708288
3973,51,Male,103187,Professional,West,Savings,4,44955,225,4271,5970,Online,11,Yes,15790,3626,17942,0.024539588768726972,599,Average,0.5287407260212489
3974,28,Female,62510,Professional,Central,Savings,3,38606,230,7568,5371,Mobile,9,Yes,1776,1651,64045,0.28189248189288196,724,Average,0.3312337694256562
3975,53,Male,59137,Retired,North,Checking,2,19946,365,2894,4736,Online,28,Yes,7181,1413,75279,0.14873820231819124,303,Good,0.022020843400563095
3976,68,Male,133104,Professional,South,Checking,4,27184,303,9856,2166,Branch,26,Yes,7885,4813,23188,0.08599020238166877,788,Good,0.5416185302089117
3977,34,Male,104610,Retired,South,Savings,4,8790,282,6035,6177,Mobile,23,Yes,2533,4864,85546,0.5812545162386583,428,Good,0.6207849563957023
3978,52,Male,93410,Retired,West,Savings,3,48438,351,9890,3650,Mobile,10,No,3170,3817,30298,0.1929532657507652,691,Poor,0.6177955285691
3979,35,Male,102212,Student,Central,Checking,3,40495,490,3668,3347,Mobile,11,No,11609,3122,62885,0.08139229999776687,491,Good,0.8485255246959308
3980,57,Female,59632,Student,East,Checking,2,39299,403,1319,8512,Online,23,Yes,18960,1033,99105,0.17938588553532142,613,Average,0.5171437217566456
3981,39,Female,56790,Self-Employed,Central,Checking,2,49382,25,6723,7825,Online,13,No,3498,3534,18522,0.8678738575277767,329,Average,0.7763322095963239
3982,41,Female,144284,Unemployed,West,Savings,4,10433,56,3276,7860,Branch,12,No,7387,3164,7253,0.5294340746108538,351,Good,0.7601091008900578
3983,36,Male,103568,Unemployed,Central,Checking,2,33975,264,1900,682,Online,6,Yes,13600,2187,74848,0.5344870309917125,714,Average,0.09510398914880713
3984,54,Female,149779,Retired,West,Savings,1,3899,435,5293,8009,Branch,29,No,5459,1156,28227,0.27225717658551873,363,Good,0.4517511533974945
3985,56,Male,50885,Unemployed,Central,Checking,1,32296,406,9390,4520,Mobile,22,Yes,5988,851,93168,0.5161411855504393,751,Average,0.4848929614217409
3986,38,Male,85214,Retired,North,Savings,4,25535,331,9412,6878,Online,14,No,14804,4466,54793,0.7359965058961913,623,Poor,0.7271530904317326
3987,25,Male,96544,Unemployed,South,Savings,3,45547,212,7508,1540,Online,6,Yes,19880,2561,40483,0.5965184980995218,627,Average,0.334584392704658
3988,45,Male,64870,Self-Employed,West,Checking,3,28301,378,3822,4218,Online,12,Yes,386,1577,45475,0.5371004471736913,301,Good,0.8087122307057423
3989,22,Female,148217,Student,West,Checking,1,39529,423,7376,2526,Online,18,No,17305,2185,66048,0.3636041136548581,730,Average,0.5997714712376796
3990,34,Female,68110,Student,South,Savings,3,42948,464,4223,9925,Online,26,Yes,453,905,73297,0.6305876925510573,683,Poor,0.09295344663701444
3991,54,Female,129414,Retired,East,Checking,2,7747,11,9899,8480,Mobile,23,No,13154,4938,29754,0.857087415753786,650,Average,0.5020205160986302
3992,53,Male,25171,Unemployed,West,Savings,1,8804,173,249,7911,Mobile,29,Yes,18047,3220,87009,0.1906819244951975,486,Good,0.8049200393411892
3993,36,Female,29589,Professional,North,Savings,4,44819,142,8973,741,Mobile,29,Yes,4275,4142,30133,0.8241712938068491,309,Poor,0.9269174517968218
3994,44,Female,38077,Self-Employed,Central,Checking,3,2649,194,3325,4893,Mobile,20,Yes,10333,2520,75535,0.4840776625317995,674,Average,0.05950407558728199
3995,51,Male,84874,Unemployed,North,Savings,4,36176,453,9053,5036,Branch,11,Yes,13432,3714,28986,0.97925807387003,569,Average,0.5860601359763484
3996,28,Female,92246,Professional,West,Checking,4,44380,144,8474,4223,Branch,2,Yes,8889,4592,67123,0.26195282959141153,301,Good,0.7964406252188823
3997,62,Male,135725,Self-Employed,East,Savings,3,43084,351,7470,6916,Branch,12,No,15556,4377,49606,0.09764003825109013,358,Average,0.38243069869074076
3998,64,Female,105772,Self-Employed,West,Savings,3,32263,160,8464,7546,Branch,25,No,14844,2968,13440,0.1605738316820292,829,Average,0.3921469447772161
3999,29,Female,58227,Student,East,Checking,1,31165,62,8646,3767,Branch,15,No,19211,1258,8609,0.01916642206678254,646,Good,0.7914622636215812
4000,38,Female,34937,Retired,South,Savings,1,15466,188,2301,6106,Mobile,23,Yes,17277,1279,60964,0.36534561103079344,692,Average,0.03493581744104901
4001,28,Male,29754,Unemployed,Central,Savings,4,22980,258,6844,2946,Branch,6,Yes,3318,3994,21659,0.3202413159157068,352,Poor,0.20725247240396927
4002,56,Female,45688,Self-Employed,North,Savings,4,8542,150,9024,3729,Mobile,5,No,3265,4073,84581,0.6384073472923334,651,Good,0.9742339329658287
4003,45,Female,27048,Unemployed,East,Checking,1,35187,453,9211,3554,Mobile,15,No,14861,3516,61165,0.1627656838782502,791,Poor,0.6148675012140641
